t,S,I,R,cenario
109.29945054945055,355609.7966743711,278442.1707320951,973007.0325935339,COVID-19
110.3021978021978,341774.6130563349,265022.06783742696,1000262.3191062384,COVID-19
111.30494505494505,329257.6008683356,251625.40111069407,1026175.9980209705,COVID-19
112.3076923076923,317858.9361455963,238441.75787101968,1050758.3059833841,COVID-19
113.31043956043956,307359.06730461493,225662.49158213695,1074037.4411132482,COVID-19
114.31318681318682,297518.71514316456,213480.7218523892,1096059.5630044462,COVID-19
115.31593406593406,288127.41524502105,202045.09368297024,1116886.4910720086,COVID-19
116.31868131868131,279425.191796628,191067.86234786606,1136565.945855506,COVID-19
117.32142857142857,271443.3482264697,180470.15103292337,1155145.5007406068,COVID-19
118.32417582417582,264121.8429074008,170262.6011276173,1172674.555964982,COVID-19
119.32692307692308,257404.23849171927,160453.69207085884,1189201.0694374219,COVID-19
120.32967032967034,251237.70191116616,151049.74135099517,1204771.5567378385,COVID-19
121.33241758241758,245573.00437692582,142054.90450580954,1219431.0911172647,COVID-19
122.33516483516483,240364.52137962537,133471.17512252083,1233223.3034978537,COVID-19
123.33791208791209,235570.23268933545,125298.38483778437,1246190.3824728802,COVID-19
124.34065934065934,231151.72235556965,117534.20333769143,1258373.074306739,COVID-19
125.3434065934066,227074.1787072848,110174.13835776928,1269810.682934946,COVID-19
126.34615384615384,223306.3943528809,103211.5356829813,1280541.0699641379,COVID-19
127.3489010989011,219820.7661802009,96637.57914772663,1290600.6546720725,COVID-19
128.35164835164835,216593.29535653116,90441.29063584076,1300024.414007628,COVID-19
129.3543956043956,213603.58732860096,84609.5300805951,1308845.882590804,COVID-19
130.35714285714286,210834.85182258283,79126.99546469696,1317097.1527127202,COVID-19
131.3598901098901,208273.90284409255,73976.22282028996,1324808.8743356175,COVID-19
132.36263736263737,205911.15867818877,69137.58622895341,1332010.2550928579,COVID-19
133.3653846153846,203740.64188937354,64589.29782170305,1338729.0602889233,COVID-19
134.36813186813185,201757.80508407648,60308.38956080389,1344992.8053551195,COVID-19
135.37087912087912,199928.2423276024,56287.425485071704,1350843.332187326,COVID-19
136.37362637362637,198233.35464380402,52517.413588638985,1356308.231767557,COVID-19
137.37637362637363,196664.62408863558,48985.83560563191,1361408.5403057325,COVID-19
138.37912087912088,195213.76194109154,45680.41639060412,1366164.8216683043,COVID-19
139.38186813186812,193872.70870320615,42589.12391853596,1370597.167378258,COVID-19
140.3846153846154,192633.63410005366,39700.16928483476,1374725.1966151115,COVID-19
141.38736263736263,191488.93707974837,37002.00670533515,1378568.0562149165,COVID-19
142.3901098901099,190431.24581344443,34483.33351629844,1382144.4206702572,COVID-19
143.39285714285714,189453.41769533601,32133.09017441321,1385472.4921302507,COVID-19
144.39560439560438,188548.53934265726,29940.460256794886,1388570.0004005479,COVID-19
145.39835164835165,187709.92659568216,27894.870460985854,1391454.202943332,COVID-19
146.4010989010989,186931.12451772488,25985.990604955725,1394141.8848773194,COVID-19
147.40384615384616,186205.9073951393,24203.733627100883,1396649.3589777597,COVID-19
148.4065934065934,185528.93530280775,22538.481882230877,1398991.5828149612,COVID-19
149.40934065934067,184899.01748319442,20983.17825717232,1401176.8042596332,COVID-19
150.4120879120879,184313.79603144582,19531.90928443966,1403213.2946841144,COVID-19
151.41483516483515,183770.58224106306,18178.851386027447,1405109.5663729094,COVID-19
152.41758241758242,183266.750040295,16918.31632924323,1406873.9336304616,COVID-19
153.42032967032966,182799.73599213827,15744.751226707604,1408514.5127811541,COVID-19
154.42307692307693,182367.03929433716,14652.738536353998,1410039.2221693087,COVID-19
155.42582417582418,181966.22177938375,13636.99606142893,1411455.7821591871,COVID-19
156.42857142857142,181594.90791451777,12692.37695049178,1412771.7151349904,COVID-19
157.4313186813187,181250.78480172675,11813.86969741491,1413994.3455008583,COVID-19
158.43406593406593,180931.60217774595,10996.598141383693,1415130.7996808703,COVID-19
159.4368131868132,180635.17241405827,10235.821466896396,1416188.0061190452,COVID-19
160.43956043956044,180359.37051689444,9526.934203764318,1417172.6952793412,COVID-19
161.44230769230768,180102.1341272329,8865.466227111656,1418091.3996456554,COVID-19
162.44505494505495,179861.8995251142,8247.675895731101,1418949.4245791545,COVID-19
163.4478021978022,179638.25474994245,7671.684396373763,1419749.0608536836,COVID-19
164.45054945054946,179430.2763964766,7135.178788828591,1420493.5448146947,COVID-19
165.4532967032967,179237.0279857673,6635.858329543296,1421186.1136846894,COVID-19
166.45604395604394,179057.59547918843,6171.47795460119,1421829.9265662103,COVID-19
167.4587912087912,178891.08727843725,5739.848279721238,1422428.0644418413,COVID-19
168.46153846153845,178736.63422553445,5338.835600258086,1422983.5301742074,COVID-19
169.46428571428572,178593.389602824,4966.361891201981,1423499.248505974,COVID-19
170.46703296703296,178460.52913297323,4620.40480717886,1423978.0660598478,COVID-19
171.4697802197802,178337.2509789728,4298.997682450277,1424422.751338577,COVID-19
172.47252747252747,178222.77574413674,4000.229530913436,1424835.9947249496,COVID-19
173.47527472527472,178116.34647210245,3722.2450461012095,1425220.4084817963,COVID-19
174.47802197802199,178017.22864683066,3463.2446011820884,1425578.5267519872,COVID-19
175.48076923076923,177924.71101443528,3221.4859036784746,1425912.8030818861,COVID-19
176.4835164835165,177838.38892593002,2995.8718543333152,1426224.7392197365,COVID-19
177.48626373626374,177758.03467780966,2785.731367053764,1426515.2339551365,COVID-19
178.48901098901098,177683.2992010019,2590.1677314259305,1426785.5330675722,COVID-19
179.49175824175825,177613.84215361968,2408.3066941398597,1427036.8511522403,COVID-19
180.4945054945055,177549.33192096106,2239.296458989547,1427270.3716200492,COVID-19
181.49725274725276,177489.4456155092,2082.3076868729013,1427487.2466976177,COVID-19
182.5,177433.86907693252,1936.5334957917842,1427688.5974272755,COVID-19
183.50274725274724,177382.29687208452,1801.1894608519788,1427875.5136670633,COVID-19
184.5054945054945,177334.4322950039,1675.5136142632027,1428049.0540907327,COVID-19
185.50824175824175,177289.9873669145,1558.7664453391178,1428210.2461877463,COVID-19
186.51098901098902,177248.68283622526,1450.2309004973076,1428360.0862632773,COVID-19
187.51373626373626,177210.2481785304,1349.212383259302,1428499.5394382102,COVID-19
188.5164835164835,177174.42159660917,1255.0387542505548,1428629.53964914,COVID-19
189.51923076923077,177140.97346706415,1167.1165381822896,1428750.9099947533,COVID-19
190.52197802197801,177109.81043405595,1085.1854154953987,1428864.0041504486,COVID-19
191.52472527472528,177080.8103357586,1008.9238196173366,1428969.265844624,COVID-19
192.52747252747253,177053.8444220307,937.9954878368212,1429067.1600901324,COVID-19
193.53021978021977,177028.7872560246,872.0728152901825,1429158.139928685,COVID-19
194.53296703296704,177005.51671418655,810.8368549613692,1429242.646430852,COVID-19
195.53571428571428,176983.91398625672,753.9773176819546,1429321.1086960612,COVID-19
196.53846153846155,176963.86357526906,701.1925721311231,1429393.9438525997,COVID-19
197.5412087912088,176945.25329755145,652.1896448356846,1429461.5570576128,COVID-19
198.54395604395603,176927.97428272563,606.6842201700628,1429524.3414971041,COVID-19
199.5467032967033,176911.9209737072,564.4006403563003,1429582.6783859364,COVID-19
200.54945054945054,176896.99112670557,525.0719054640618,1429636.9369678302,COVID-19
201.5521978021978,176883.0858112241,488.4396734106265,1429687.4745153652,COVID-19
202.55494505494505,176870.1098257384,454.2553151117123,1429734.6348591498,COVID-19
203.5576923076923,176858.0073473886,422.3708395470486,1429778.6218130642,COVID-19
204.56043956043956,176846.74007479782,392.6842582167593,1429819.5756669855,COVID-19
205.5631868131868,176836.25902523904,365.06684154060594,1429857.6741332202,COVID-19
206.56593406593407,176826.5164699828,339.39315607110296,1429893.0903739461,COVID-19
207.5686813186813,176817.46593429736,315.5410644935243,1429925.993001209,COVID-19
208.57142857142856,176809.06219744866,293.3917256258976,1429956.5460769255,COVID-19
209.57417582417582,176801.26129270022,272.82959441900744,1429984.9091128807,COVID-19
210.57692307692307,176794.02050731322,253.74242195639596,1430011.2370707304,COVID-19
211.57967032967034,176787.29838254655,236.02125545435965,1430035.680361999,COVID-19
212.58241758241758,176781.0547136567,219.560438261953,1430058.3848480813,COVID-19
213.58516483516485,176775.25054989776,204.25760986098535,1430079.4918402412,COVID-19
214.5879120879121,176769.84819452156,190.01370586602354,1430099.1380996124,COVID-19
215.59065934065933,176764.81120477754,176.7329580243898,1430117.455837198,COVID-19
216.5934065934066,176760.10950342278,164.33619825714376,1430134.55429832,COVID-19
217.59615384615384,176755.73006500764,152.7887923284775,1430150.4811426639,COVID-19
218.5989010989011,176751.65478404664,142.04302504984452,1430165.3021909036,COVID-19
219.60164835164835,176747.86546141285,132.05095574169712,1430179.0835828453,COVID-19
220.6043956043956,176744.3443720466,122.76589260257214,1430191.8897353509,COVID-19
221.60714285714286,176741.0742649552,114.14239270909194,1430203.7833423356,COVID-19
222.6098901098901,176738.03836321333,106.13626201596507,1430214.8253747707,COVID-19
223.61263736263737,176735.22036396255,98.70455535598452,1430225.0750806814,COVID-19
224.6153846153846,176732.6044384117,91.80557644002965,1430234.5899851483,COVID-19
